RIPARTIZIONE;COD_NUTS2_2010;COD_NUTS3_2010;COD_REG;COD_PRO;COD_ISTAT;PRO_COM;PRO_COM_103;PRO_COM_107;CODICE_CATASTALE;NOME;COD_SLL_2011;NOME_SLL_2011;CAPOL_SLL_2011;SUPERFICIE (in KMQ);POP_2001;POP_2011;SEZ2011;INDIRIZZO;X_ED50_32N;Y_ED50_32N;X_WGS84_32N;Y_WGS84_32N;ALTITUDINE_MINIMA;ALTITUDINE_MASSIMA
Isole;ITG2;ITG26;20;91;20091073;91073;91073;91073;G929;Posada;2014;SINISCOLA;0;32,7674;2394;2737;910730000001;Via Giuseppe Garibaldi,4;560805,380880455;4498480,9185717;560718,389;4498294,593;0;383
Isole;ITG2;ITG26;20;91;20091077;91077;91077;91077;I448;Sarule;2012;NUORO;0;52,7157;1905;1770;910770000002;Via Emilio Lussu;514208,711390307;4453369,61906066;514122,077;4453183,65;225;1080
Isole;ITG2;ITG26;20;91;20091083;91083;91083;91083;I730;Silanus;2011;MACOMER;0;47,9353;2394;2200;910830000007;Piazza Municipio;490690,051088;4460186,99925;490603,601363;4460000,97766;152;1118
Isole;ITG2;ITG26;20;91;20091084;91084;91084;91084;I748;Sindia;2011;MACOMER;0;58,5666;1971;1811;910840000001;Corso Umberto I,27;471137,92672586;4460861,07773188;471051,629;4460675,049;269;718
Isole;ITG2;ITG26;20;91;20091085;91085;91085;91085;I751;Siniscola;2014;SINISCOLA;1;196,3815;10954;11469;910850000001;Via Roma,125;558850,944835053;4491998,58004264;558763,967;4491812,305;0;1054
Isole;ITG2;ITG26;20;91;20091086;91086;91086;91086;I851;Sorgono;2015;SORGONO;1;56,0521;1949;1753;910860000001;Corso IV Novembre,107;508935,79425;4431033,5528;508849,201287;4430847,76103;337;1040
Isole;ITG2;ITG26;20;91;20091090;91090;91090;91090;L153;Teti;2015;SORGONO;0;43,8013;807;690;910900000001;Corso Italia,63;510252,216817441;4438653,53295409;510165,613;4438467,68;155;952
Isole;ITG2;ITG26;20;91;20091091;91091;91091;91091;L160;Tiana;2015;SORGONO;0;19,3159;584;521;910910000001;Via Nazionale;512782,857844909;4435433,89957966;512696,234;4435248,072;400;1261
Isole;ITG2;ITG26;20;91;20091093;91093;91093;91093;L202;Tonara;2015;SORGONO;0;52,0151;2397;2116;910930000004;Via della Regione,12;514897,462816;4430706,72527;514810,822795;4430520,9359;443;1499
Isole;ITG2;ITG26;20;91;20091094;91094;91094;91094;L231;Torpè;2029;SAN TEODORO;0;91,5041;2719;2891;910940000001;Piazza Municipio,10;557465,218214599;4497945,88390536;557378,252;4497759,563;4;868
Isole;ITG2;ITG26;20;91;20091104;91104;91104;91104;E649;Lodine;2010;FONNI;0;7,7002;408;358;911040000001;Via Oristano,9;518770,493566379;4444366,48637875;518683,823;4444180,588;643;911
Isole;ITG2;ITG27;20;92;20092002;92002;92002;92002;A419;Armungia;2017;MURAVERA;0;54,7548;584;489;920020000013;Via Funtanedda,3;532766,116972;4374899,95294;532679,330967;4374714,60884;49;625
Isole;ITG2;ITG27;20;92;20092003;92003;92003;92003;A474;Assemini;2016;CAGLIARI;0;118,1742;23973;26620;920030000164;Piazza Repubblica;500624,021017;4349101,67615;500537,493522;4348916,54278;0;1107
Isole;ITG2;ITG27;20;92;20092004;92004;92004;92004;A597;Ballao;2032;PERDASDEFOGU;0;46,625;971;877;920040000001;Piazza Emilio Lussu;531004,962265383;4377895,35601925;530918,19;4377709,987;75;678
Isole;ITG2;ITG27;20;92;20092005;92005;92005;92005;A677;Barrali;2016;CAGLIARI;0;11,2271;1076;1139;920050000004;Via Cagliari,9;508907,961223;4369759,22349;508821,367007;4369573,92229;119;379
Isole;ITG2;ITG27;20;92;20092008;92008;92008;92008;B274;Burcei;2016;CAGLIARI;0;94,8531;2978;2896;920080000001;Via Progresso;531244,085106624;4355478,26950269;531157,309;4355293,082;46;892
Isole;ITG2;ITG27;20;92;20092009;92009;92009;92009;B354;Cagliari;2016;CAGLIARI;1;85,0138;164249;149883;920090000088;Via Sidney Sonnino,36;509635,964155;4340861,31472;509549,363315;4340676,24845;0;139
Isole;ITG2;ITG27;20;92;20092011;92011;92011;92011;B675;Capoterra;2016;CAGLIARI;0;68,4899;21391;23255;920110000001;Via Cagliari;497883,602422;4336265,39485;497797,097243;4336080,36628;0;740
Isole;ITG2;ITG27;20;92;20092015;92015;92015;92015;D259;Decimomannu;2016;CAGLIARI;0;27,7172;6836;7831;920150000001;Piazza Municipio;497124,955823101;4351474,96961916;497038,456;4351289,816;4;267
Isole;ITG2;ITG27;20;92;20092016;92016;92016;92016;D260;Decimoputzu;2016;CAGLIARI;0;44,7743;4025;4315;920160000001;Piazza Municipio,1;493099,159234341;4354150,68544556;493012,692;4353965,51;10;250
Isole;ITG2;ITG27;20;92;20092017;92017;92017;92017;D323;Dolianova;2016;CAGLIARI;0;84,3056;7979;9404;920170000008;Piazza Brigata Sassari;515227,451291698;4358660,22334042;515140,805;4358475,011;138;932
Isole;ITG2;ITG27;20;92;20092018;92018;92018;92018;D333;Domus de Maria;2018;TEULADA;0;97,1376;1545;1675;920180000001;Via Roma,10;488276,706775322;4310963,37174101;488190,28;4310778,55;0;968
Isole;ITG2;ITG27;20;92;20092020;92020;92020;92020;D344;Donori;2016;CAGLIARI;0;35,3092;2138;2119;920200000001;Piazza Italia;510955,610551545;4364969,38436704;510868,999;4364784,121;99;507
Isole;ITG2;ITG27;20;92;20092024;92024;92024;92024;D994;Gesico;2019;ISILI;0;25,6228;988;886;920240000002;Via Vittorio Emanuele III,5;509217,46253;4385233,28753;509130,866207;4385047,86147;194;501
Isole;ITG2;ITG27;20;92;20092027;92027;92027;92027;E084;Goni;2017;MURAVERA;0;18,5985;556;504;920270000001;Via Roma,27;524687,622283793;4381157,87184607;524600,901;4380972,477;99;660
Isole;ITG2;ITG27;20;92;20092030;92030;92030;92030;E234;Guamaggiore;2016;CAGLIARI;0;16,8016;1082;1050;920300000002;Viale IV Novembre,32;506403,03354815;4379864,68165224;506316,459;4379679,298;168;481
Isole;ITG2;ITG27;20;92;20092031;92031;92031;92031;E252;Guasila;2036;SANLURI;0;43,5108;2968;2775;920310000002;Via Gaetano Cima,7;503999,742308;4379283,27029;503913,187745;4379097,89225;128;375
Isole;ITG2;ITG27;20;92;20092036;92036;92036;92036;E877;Mandas;2019;ISILI;0;45,0151;2464;2238;920360000001;Piazza del Ducato di Mandas,1;511221,159873;4389879,5386;511134,54763;4389694,07512;248;597
Isole;ITG2;ITG27;20;92;20092037;92037;92037;92037;E903;Maracalagonis;2016;CAGLIARI;0;101,3703;6731;7523;920370000001;Via Nazionale,49;519766,924551056;4348639,76804721;519680,241;4348454,637;0;808
Isole;ITG2;ITG27;20;92;20092038;92038;92038;92038;F333;Monastir;2016;CAGLIARI;0;31,7873;4496;4505;920380000002;Via Nazionale;503883,715311;4359930,66459;503797,161478;4359745,44313;48;239
Isole;ITG2;ITG27;20;92;20092039;92039;92039;92039;F808;Muravera;2017;MURAVERA;1;93,508;4650;5162;920390000003;Piazza Europa,1;549554,561512868;4363903,82761511;549467,63833;4363718,56967;0;574
Isole;ITG2;ITG27;20;92;20092042;92042;92042;92042;F983;Nuraminis;2016;CAGLIARI;0;45,1801;2822;2606;920420000003;Piazza Municipio,1;501222,507995884;4365971,94532982;501135,975;4365786,674;49;258
Isole;ITG2;ITG27;20;92;20092044;92044;92044;92044;G133;Ortacesus;2016;CAGLIARI;0;23,6263;1009;933;920440000003;Via Papa Giovanni XXIII,22;507445,265985677;4376498,46851755;507358,683;4376313,112;139;358
Isole;ITG2;ITG27;20;92;20092048;92048;92048;92048;G669;Pimentel;2016;CAGLIARI;0;14,9679;1238;1193;920480000002;Via Zanardelli;505728,470274639;4370734,70792024;505641,901;4370549,398;130;310
Isole;ITG2;ITG27;20;92;20092050;92050;92050;92050;H088;Pula;2016;CAGLIARI;0;138,918;6535;7141;920500000007;Corso Vittorio Emanuele,28;500153,183388904;4318149,1227804;500066,659;4317964,242;0;967
Isole;ITG2;ITG27;20;92;20092051;92051;92051;92051;H118;Quartu Sant'Elena;2016;CAGLIARI;0;96,4117;68040;69296;920510000004;Via Capitano Eligio Porcu,141;516081,307409;4343731,89705;515994,654248;4343546,80712;0;778
Isole;ITG2;ITG27;20;92;20092053;92053;92053;92053;H739;Samatzai;2036;SANLURI;0;31,1597;1746;1720;920530000002;Piazza Guido Rossa;502981,858488;4370209,16744;502895,312028;4370023,8627;105;305
Isole;ITG2;ITG27;20;92;20092054;92054;92054;92054;H766;San Basilio;2016;CAGLIARI;0;44,625;1414;1281;920540000001;Via Croce di Ferro;517133,396863802;4376616,61979365;517046,736;4376431,262;200;710
Isole;ITG2;ITG27;20;92;20092058;92058;92058;92058;G383;San Nicolò Gerrei;2017;MURAVERA;0;63,5155;977;846;920580000001;Piazza Salvatore Naitza;525992,65245;4372016,63189;525905,920726;4371831,31162;175;838
Isole;ITG2;ITG27;20;92;20092059;92059;92059;92059;I166;San Sperate;2016;CAGLIARI;0;26,2417;6821;7972;920590000007;Via Sassari,12;500651,471405696;4356544,90284342;500564,943;4356359,708;24;77
Isole;ITG2;ITG27;20;92;20092061;92061;92061;92061;I271;Sant'Andrea Frius;2016;CAGLIARI;0;36,1635;1892;1834;920610000001;Via Enrico Fermi,6;514979,108809422;4370192,57079485;514892,465;4370007,265;162;705
Isole;ITG2;ITG27;20;92;20092064;92064;92064;92064;I402;San Vito;2017;MURAVERA;0;231,642;3895;3822;920640000001;Piazza Municipio,3;546694,965129;4366107,6674;546608,065961;4365922,3929;1;1016
Isole;ITG2;ITG27;20;92;20092066;92066;92066;92066;I443;Sarroch;2016;CAGLIARI;0;67,8304;5243;5198;920660000001;Via Siotto,2;501052,256743816;4324012,43600619;500965,725;4323827,507;0;666
Isole;ITG2;ITG27;20;92;20092068;92068;92068;92068;I580;Selargius;2016;CAGLIARI;0;26,6746;27440;28684;920680000004;Piazza Cellarium;514371,044899539;4345129,1131733;514284,405;4344944,011;2;123
Isole;ITG2;ITG27;20;92;20092069;92069;92069;92069;I582;Selegas;2016;CAGLIARI;0;20,3937;1523;1433;920690000001;Via Daga,1;509011,044485356;4380057,5412612;508924,449;4379872,156;163;467
Isole;ITG2;ITG27;20;92;20092070;92070;92070;92070;I615;Senorbì;2016;CAGLIARI;0;34,2894;4419;4781;920700000002;Piazza Municipio;511431,058274;4376126,51562;511344,443925;4375941,16289;149;337
Isole;ITG2;ITG27;20;92;20092071;92071;92071;92071;I624;Serdiana;2016;CAGLIARI;0;55,7069;2279;2620;920710000001;Via Monsignore Agostino Saba;513602,881160913;4358427,32438538;513516,248;4358242,114;83;582
Isole;ITG2;ITG27;20;92;20092074;92074;92074;92074;I695;Sestu;2016;CAGLIARI;0;48,2858;15233;19893;920740000012;Via Scipione,1;508014,586138495;4350293,30707211;507927,998;4350108,163;18;124
Isole;ITG2;ITG27;20;92;20092075;92075;92075;92075;I699;Settimo San Pietro;2016;CAGLIARI;0;23,2944;5949;6532;920750000005;Piazza Sandro Pertini.1;515956,095632;4349358,31493;515869,443734;4349173,17912;29;296
Isole;ITG2;ITG27;20;92;20092078;92078;92078;92078;I734;Siliqua;2016;CAGLIARI;0;189,8474;4150;3997;920780000004;Corso Repubblica,103;483611,635873;4350264,73545;483525,246374;4350079,59223;34;1113
Isole;ITG2;ITG27;20;92;20092079;92079;92079;92079;I735;Silius;2017;MURAVERA;0;38,3593;1385;1271;920790000002;Via Aldo Moro,14;525519,406429488;4374432,00164127;525432,678;4374246,661;124;830
Isole;ITG2;ITG27;20;92;20092080;92080;92080;92080;I752;Sinnai;2016;CAGLIARI;0;223,9116;15235;16730;920800000007;Parco Delle Rimembranze;517809,316851;4349995,67236;517722,649946;4349810,53127;0;1067
Isole;ITG2;ITG27;20;92;20092081;92081;92081;92081;I765;Siurgus Donigala;2016;CAGLIARI;0;76,3883;2189;2080;920810000004;Via J. F. Kennedy,1;515981,263965;4383476,45661;515894,613349;4383291,04446;124;686
Isole;ITG2;ITG27;20;92;20092082;92082;92082;92082;I797;Soleminis;2016;CAGLIARI;0;12,7939;1587;1858;920820000002;Via Chiesa,18;515712,644347444;4355611,84459367;515625,994;4355426,657;128;512
Isole;ITG2;ITG27;20;92;20092083;92083;92083;92083;I995;Suelli;2016;CAGLIARI;0;19,1986;1171;1135;920830000002;Piazza Municipio,1;511417,87483312;4379336,82051686;511331,26;4379151,441;169;403
Isole;ITG2;ITG27;20;92;20092084;92084;92084;92084;L154;Teulada;2018;TEULADA;1;246,188;3988;3773;920840000002;Via Cagliari,54;480378,369992424;4313449,56559418;480292,008;4313264,723;0;979
Isole;ITG2;ITG27;20;92;20092088;92088;92088;92088;L512;Ussana;2016;CAGLIARI;0;32,8216;3763;4285;920880000001;Piazza Municipio,1;506778,125618702;4360549,78772734;506691,54767;4360364,56033;73;208
Isole;ITG2;ITG27;20;92;20092090;92090;92090;92090;L521;Uta;2016;CAGLIARI;0;134,7087;6692;7859;920900000006;Piazza Solivariu;496031,659737377;4349484,62152191;495945,16881;4349299,4841;2;1049
Isole;ITG2;ITG27;20;92;20092091;92091;92091;92091;L613;Vallermosa;2016;CAGLIARI;0;61,7519;2010;1944;920910000001;Via Camillo Benso Conte di Cavour,1;482532,556793321;4357275,8182037;482446,175;4357090,617;34;723
Isole;ITG2;ITG27;20;92;20092097;92097;92097;92097;L998;Villaputzu;2017;MURAVERA;0;181,3104;4831;4836;920970000004;Piazza Guglielmo Marconi,1;549552,985921021;4365958,12456007;549466,063;4365772,85;0;674
Isole;ITG2;ITG27;20;92;20092098;92098;92098;92098;M016;Villasalto;2017;MURAVERA;0;130,3617;1353;1127;920980000001;Corso della Repubblica,61;533516,219000324;4371829,25425252;533429,426;4371643,934;25;979
Isole;ITG2;ITG27;20;92;20092099;92099;92099;92099;I118;Villa San Pietro;2016;CAGLIARI;0;39,8877;1778;2009;920990000002;Piazza San Pietro,6;499660,700353193;4320715,58990107;499574,18;4320530,688;7;969
Isole;ITG2;ITG27;20;92;20092100;92100;92100;92100;B738;Villasimius;2017;MURAVERA;0;57,9718;2887;3420;921000000003;Piazza Antonio Gramsci;545055,925736561;4332891,19962888;544969,035;4332706,195;0;715
Isole;ITG2;ITG27;20;92;20092101;92101;92101;92101;M025;Villasor;2016;CAGLIARI;0;86,7949;7065;6857;921010000006;Piazza Giacomo Matteotti,1;494974,940753;4359210,29794;494888,458957;4359025,08232;14;191
Isole;ITG2;ITG27;20;92;20092102;92102;92102;92102;M026;Villaspeciosa;2016;CAGLIARI;0;27,1942;1947;2407;921020000003;Piazza Croce Santa,6;493787,497517;4351677,56195;493701,025454;4351492,40755;7;200
Isole;ITG2;ITG27;20;92;20092105;92105;92105;92105;H119;Quartucciu;2016;CAGLIARI;0;27,932;10766;12825;921050000006;Via Nazionale,127;515619,576041227;4345194,99776184;515532,926;4345009,895;2;726
Isole;ITG2;ITG27;20;92;20092106;92106;92106;92106;M288;Castiadas;2017;MURAVERA;0;103,8894;1310;1507;921060000001;Località Olia Speciosa;545250,306479671;4347677,49047081;545163,416;4347492,365;0;839
Isole;ITG2;ITG27;20;92;20092108;92108;92108;92108;D399;Elmas;2016;CAGLIARI;0;13,6263;7930;8949;921080000006;Via del Pino Solitario;504300,171804;4347024,10905;504213,614455;4346838,99258;0;33
Isole;ITG2;ITG27;20;92;20092109;92109;92109;92109;F383;Monserrato;2016;CAGLIARI;0;6,4333;20829;20449;921090001471;Piazza Maria Vergine;512462,684327;4345166,98101;512376,060631;4344981,87951;2;58
Isole;ITG2;ITG27;20;92;20092110;92110;91020;92110;D430;Escalaplano;2032;PERDASDEFOGU;0;94,0371;2532;2268;921100000004;Via Savoia,58;530562,11631;4386524,80338;530475,349003;4386339,36577;97;677
Isole;ITG2;ITG27;20;92;20092111;92111;91021;92111;D431;Escolca;2019;ISILI;0;14,76;692;624;921110000001;Via Dante Alighieri,2;510692,388562252;4394551,53286005;510605,78;4394366,031;241;656
Isole;ITG2;ITG27;20;92;20092112;92112;91022;92112;D443;Esterzili;2033;SEUI;0;100,7444;844;721;921120000001;Piazza Sant'Ignazio,1;524511,361032;4403633,52642;524424,643343;4403447,95204;244;1212
Isole;ITG2;ITG27;20;92;20092113;92113;91030;92113;D982;Gergei;2019;ISILI;0;36,1784;1457;1298;921130000001;Via Guglielmo Marconi,65;508811,0125293;4394601,73821334;508724,419;4394416,236;220;705
Isole;ITG2;ITG27;20;92;20092114;92114;91034;92114;E336;Isili;2019;ISILI;1;67,8372;3080;2842;921140000001;Piazza San Giuseppe,6;509225,390722074;4399292,24881811;509138,794;4399106,709;344;893
Isole;ITG2;ITG27;20;92;20092115;92115;91052;92115;F981;Nuragus;2019;ISILI;0;19,8994;1025;942;921150000002;Piazza IV Novembre,1;503395,189179892;4403153,03461873;503308,639;4402967,464;291;566
Isole;ITG2;ITG27;20;92;20092116;92116;91053;92116;F982;Nurallao;2019;ISILI;0;34,7622;1431;1357;921160000010;Piazza Giacomo Matteotti;506797,197243632;4405189,33494572;506710,62;4405003,748;329;766
Isole;ITG2;ITG27;20;92;20092117;92117;91054;92117;F986;Nurri;2020;NURRI;1;73,6734;2431;2233;921170000002;Corso Italia,136;519684,028263;4395870,69048;519597,348612;4395685,17855;253;761
Isole;ITG2;ITG27;20;92;20092118;92118;91065;92118;G122;Orroli;2020;NURRI;0;75,5945;2752;2397;921180000002;Via Europa,30;521688,207455;4394004,56598;521601,511688;4393819,06891;124;725
Isole;ITG2;ITG27;20;92;20092119;92119;91074;92119;H659;Sadali;2033;SEUI;0;49,6111;1054;918;921190000007;Via Grazia Deledda,1;523418,643669;4407373,28469;523331,934921;4407187,68049;261;919
Isole;ITG2;ITG27;20;92;20092120;92120;91080;92120;I668;Serri;2019;ISILI;0;19,1829;760;676;921200000002;Via Municipio,1;512739,703911527;4394790,37584061;512653,079;4394604,872;325;684
Isole;ITG2;ITG27;20;92;20092121;92121;91082;92121;I707;Seulo;2033;SEUI;0;58,789;1023;897;921210000002;Piazza del Popolo,3;520482,566737285;4413315,18830336;520395,881;4413129,536;281;1334
Isole;ITG2;ITG27;20;92;20092122;92122;91102;92122;L992;Villanova Tulo;2019;ISILI;0;40,4501;1208;1158;921220000001;Via Cagliari,4;518503,914521627;4403534,91011828;518417,244;4403349,336;261;858
Nord-est;ITH4;ITH41;6;93;6093001;93001;93001;93001;A283;Andreis;610;MANIAGO;0;26,9506;323;282;930010000001;Via Gabriele D'Annunzio,42;778942,17402;5123022,86885;778857,020005459;5122823,73109391;390;2024
Nord-est;ITH4;ITH41;6;93;6093002;93002;93002;93002;A354;Arba;610;MANIAGO;0;15,3114;1228;1309;930020000006;Via Vittorio Emanuele,19;792830,2821;5117478,0905;792745,024478067;5117278,9826538;165;253
Nord-est;ITH4;ITH41;6;93;6093003;93003;93003;93003;A456;Arzene;611;PORDENONE;0;12,1072;1608;1777;930030000002;Piazza Municipio,1;797947,527696;5101478,90654;797862,221332145;5101279,91040497;47;78
Nord-est;ITH4;ITH41;6;93;6093004;93004;93004;93004;A516;Aviano;611;PORDENONE;0;113,3492;8225;9025;930040000001;Piazza Giacomo Matteotti,1;777582,9815;5107974,8833;777497,826750902;5107775,85493713;94;2225
Nord-est;ITH4;ITH41;6;93;6093005;93005;93005;93005;A530;Azzano Decimo;611;PORDENONE;0;51,3385;12880;15554;930050000001;Piazza Libertà,1;788287,6591;5087762,5011;788202,412494192;5087563,61172795;5;20
Nord-est;ITH4;ITH41;6;93;6093006;93006;93006;93006;A640;Barcis;610;MANIAGO;0;103,4112;306;261;930060000001;Piazza Vittorio Emanuele II,5;774788,8457;5121615,3935;774703,72051285;5121416,26869569;325;2200
Nord-est;ITH4;ITH41;6;93;6093007;93007;93007;93007;B215;Brugnera;611;PORDENONE;0;29,1197;8112;9254;930070000001;Via Villa Varda,2;774439,104042;5089130,31543;774353,958856221;5088931,4259091;11;28
Nord-est;ITH4;ITH41;6;93;6093008;93008;93008;93008;B247;Budoia;611;PORDENONE;0;37,3583;2147;2552;930080000001;Piazza Umberto I,11;773408,6001;5105085,1243;773323,473448574;5104886,11972907;50;1838
Nord-est;ITH4;ITH41;6;93;6093009;93009;93009;93009;B598;Caneva;611;PORDENONE;0;41,7903;6323;6504;930090000014;Piazza Martiri Garibaldini,8;767297,4048;5096538,4772;767212,316483577;5096339,53873785;22;1375
Nord-est;ITH4;ITH41;6;93;6093010;93010;93010;93010;B940;Casarsa della Delizia;611;PORDENONE;0;20,4663;8135;8440;930100000027;Piazza IV Novembre,23;797677,2518;5096280,8979;797591,943477133;5096081,93968584;25;52
Nord-est;ITH4;ITH41;6;93;6093011;93011;93011;93011;C217;Castelnovo del Friuli;610;MANIAGO;0;22,4815;899;913;930110000001;Località Palude,63;801223,173734;5123866,99514;801137,860649106;5123667,83505313;145;1062
Nord-est;ITH4;ITH41;6;93;6093012;93012;93012;93012;C385;Cavasso Nuovo;610;MANIAGO;0;10,5964;1408;1606;930120000001;Piazza Plebiscito,12;790882,8793;5122712,5978;790797,639485422;5122513,45371081;209;527
Nord-est;ITH4;ITH41;6;93;6093013;93013;93013;93013;C640;Chions;611;PORDENONE;0;33,4503;4523;5188;930130000001;Via Vittorio Veneto,11;791352,162625;5085796,44602;791266,892306232;5085597,56869947;8;27
Nord-est;ITH4;ITH41;6;93;6093014;93014;93014;93014;C699;Cimolais;523;LONGARONE;0;100,8604;465;421;930140000002;Via Vittorio Emanuele II,27;764889,812676;5132001,32973;764804,765426143;5131802,13697299;568;2675
Nord-est;ITH4;ITH41;6;93;6093015;93015;93015;93015;C790;Claut;523;LONGARONE;0;165,9123;1181;1005;930150000001;Via Antonio Giordani,1;770856,1068;5129931,6106;770771,015472188;5129732,42872755;466;2456
Nord-est;ITH4;ITH41;6;93;6093016;93016;93016;93016;C791;Clauzetto;610;MANIAGO;0;28,3082;419;390;930160000001;Via Fabricio Gio Maria;801964,6163;5127149,9769;801879,300424102;5126950,79272119;247;1355
Nord-est;ITH4;ITH41;6;93;6093017;93017;93017;93017;C991;Cordenons;611;PORDENONE;0;56,3401;16991;18203;930170000001;Piazza della Vittoria,1;787191,2845;5099652,5826;787106,054481765;5099453,60765807;25;156
Nord-est;ITH4;ITH41;6;93;6093018;93018;93018;93018;C993;Cordovado;611;PORDENONE;0;12,019;2518;2748;930180000002;Piazza Cecchini,24;801490,921;5084927,2643;801405,576432165;5084728,38573625;9;21
Nord-est;ITH4;ITH41;6;93;6093019;93019;93019;93019;D426;Erto e Casso;523;LONGARONE;0;52,4304;424;387;930190000001;Via IX Ottobre,4;759893,1248;5130763,3993;759808,112444643;5130564,2187253;650;2650
Nord-est;ITH4;ITH41;6;93;6093020;93020;93020;93020;D487;Fanna;610;MANIAGO;0;10,263;1516;1556;930200000001;Piazza Vincenzo De Michiel,1;789794,334;5121952,9095;789709,101435692;5121753,77166437;209;500
Nord-est;ITH4;ITH41;6;93;6093021;93021;93021;93021;D621;Fiume Veneto;611;PORDENONE;0;35,756;10221;11486;930210000001;Via Conte Ricchieri,1;789808,2123;5093041,9746;789722,958530901;5092843,04572746;14;36
Nord-est;ITH4;ITH41;6;93;6093022;93022;93022;93022;D670;Fontanafredda;611;PORDENONE;0;46,4025;9515;11537;930220000015;Via Giacomo Puccini,8;774848,4217;5099136,3342;774763,280536266;5098937,37173314;22;101
Nord-est;ITH4;ITH41;6;93;6093024;93024;93024;93024;D804;Frisanco;610;MANIAGO;0;60,9879;650;645;930240000001;Via Valdestali;787315,5664;5124610,6188;787230,353524811;5124411,46364973;245;2025
Nord-est;ITH4;ITH41;6;93;6093025;93025;93025;93025;E889;Maniago;610;MANIAGO;1;69,4606;11708;11818;930250000001;Piazza Italia,18;786323,1376;5119937,9565;786237,928477179;5119738,83566432;172;1325
